course_id,title,platform,category,instructor,learning_product,level,duration,skills,rating,reviews,data_source,url
564,GenAI and LLMs on AWS,Coursera,Computer Science,Duke University,Course,Beginner,1 - 4 Weeks,"AWS SageMaker, MLOps (Machine Learning Operations), Amazon Web Services, ChatGPT, Amazon CloudWatch, OpenAI, Continuous Monitoring, Applied Machine Learning, Amazon Elastic Compute Cloud, Data Ethics, Secure Coding, Rust (Programming Language), Generative AI, Amazon S3, Cloud Computing, Serverless Computing, Cloud Development, Development Environment, Cloud Services, Application Programming Interface (API)",4.1,166,Curated,
565,Machine Learning for Trading,Coursera,Information Technology,Multiple educators,Specialization,Intermediate,1 - 3 Months,"Tensorflow, Keras (Neural Network Library), Machine Learning, Google Cloud Platform, Machine Learning Algorithms, Applied Machine Learning, Financial Trading, Reinforcement Learning, Supervised Learning, Data Pipelines, Time Series Analysis and Forecasting, Statistical Machine Learning, Technical Analysis, Deep Learning, Portfolio Management, Securities Trading, Artificial Intelligence and Machine Learning (AI/ML), Market Data, Financial Market, Artificial Neural Networks",3.9,1100,Curated,
566,Business Applications of Hypothesis Testing and Confidence Interval Estimation,Coursera,Data Science,Rice University,Course,Mixed,1 - 4 Weeks,"Statistical Hypothesis Testing, Sample Size Determination, Statistical Inference, Estimation, Business Analytics, Statistics, Probability & Statistics, Sampling (Statistics), Statistical Analysis, Microsoft Excel, Excel Formulas, Business, Data Analysis, Spreadsheet Software, Decision Making",4.6,67,Curated,
567,Advanced Learning Algorithms,Coursera,Information Technology,DeepLearning.AI,Course,Beginner,1 - 4 Weeks,"Classification And Regression Tree (CART), Machine Learning Algorithms, Machine Learning, Data Ethics, Decision Tree Learning, Tensorflow, Supervised Learning, Deep Learning, Random Forest Algorithm, Artificial Neural Networks, Regression Analysis, Performance Tuning",4.9,7300,Curated,
568,Algorithms,Coursera,Computer Science,Stanford University,Specialization,Intermediate,3 - 6 Months,"Data Structures, Graph Theory, Algorithms, Bioinformatics, Theoretical Computer Science, Computational Thinking, Network Analysis, Network Routing, Analysis, Probability, Design Strategies, Computer Science",4.8,5900,Curated,
569,Tableau Business Intelligence Analyst,Coursera,Information Technology,Tableau Learning Partner,Professional Certificate,Beginner,3 - 6 Months,"Data Storytelling, Exploratory Data Analysis, Requirements Elicitation, Ad Hoc Reporting, Data Governance, Data Ethics, Tableau Software, Business Analysis, Data Visualization Software, Data Warehousing, Business Metrics, Dashboard, Statistical Visualization, Extract, Transform, Load, Data Analysis, Spatial Data Analysis, Data Quality, Data Management, Descriptive Statistics, Interactive Data Visualization",4.7,851,Curated,
570,SAS Advanced Programmer,Coursera,Data Science,SAS,Professional Certificate,Intermediate,3 - 6 Months,"SQL, SAS (Software), Database Management, Query Languages, Data Access, Relational Databases, Program Development, Data Presentation, Scripting, Perl (Programming Language), Data Processing, Automation, Statistical Programming, Data Integration, Stored Procedure, Data Manipulation, Data Analysis, Data Transformation, Debugging, Data Validation",4.7,8400,Curated,
571,Machine Learning,Coursera,Information Technology,Multiple educators,Specialization,Beginner,1 - 3 Months,"Unsupervised Learning, Supervised Learning, Classification And Regression Tree (CART), Artificial Intelligence and Machine Learning (AI/ML), Machine Learning Algorithms, Machine Learning, Jupyter, Data Ethics, Decision Tree Learning, Tensorflow, Scikit Learn (Machine Learning Library), NumPy, Predictive Modeling, Deep Learning, Artificial Intelligence, Reinforcement Learning, Random Forest Algorithm, Feature Engineering, Python Programming, Artificial Neural Networks",4.9,32000,Curated,
572,Dealing With Missing Data,Coursera,Data Science,"University of Maryland, College Park",Course,Mixed,1 - 3 Months,"Sampling (Statistics), Statistical Programming, Data Cleansing, Statistical Software, Data Transformation, Data Quality, Statistical Analysis, Statistical Methods, R Programming, Regression Analysis, Data Analysis",4.8,572,Curated,
573,Basic Modeling for Discrete Optimization,Coursera,Computer Science,The University of Melbourne,Course,Intermediate,1 - 4 Weeks,"Operations Research, Mathematical Modeling, Graph Theory, Decision Support Systems, Computational Thinking, Solution Design, Data Structures",4.7,554,Curated,
574,IBM AI Enterprise Workflow,Coursera,Information Technology,IBM,Specialization,Advanced,3 - 6 Months,"Feature Engineering, Data Ethics, Exploratory Data Analysis, Unsupervised Learning, Tensorflow, Application Deployment, Dimensionality Reduction, MLOps (Machine Learning Operations), Data Storytelling, Probability Distribution, Apache Spark, Statistical Hypothesis Testing, Supervised Learning, Data Visualization Software, Data Pipelines, Design Thinking, Unit Testing, Artificial Neural Networks, Data Science, Artificial Intelligence",4.3,310,Curated,
575,Big Data Modeling and Management Systems,Coursera,Data Science,University of California San Diego,Course,Mixed,1 - 3 Months,"Data Modeling, Data Infrastructure, Databases, Data Architecture, Big Data, Data Management, Database Management Systems, Real Time Data, NoSQL, Database Design, Data Processing, Data Storage, Relational Databases, Scalability, Virtual Environment",4.7,3700,Curated,
576,Acing the Product Management Interview,Coursera,Computer Science,Advancing Women in Tech,Course,Beginner,1 - 4 Weeks,"Professional Networking, Performance Management, Interviewing Skills, Product Management, Branding, Workforce Development, Product Knowledge, Communication, Amazon Web Services, Recruitment",4.8,93,Curated,
577,Copywriting with ChatGPT: Produce Compelling Copy That Sells,Coursera,Information Technology,Coursera Project Network,Guided Project,Beginner,Less Than 2 Hours,"Copywriting, Target Audience, Market Research, ChatGPT, Writing and Editing, Marketing Materials, Content Creation, Value Propositions, Product Knowledge, Generative AI",4.6,4500,Curated,
578,Analysis and Visualization of Data with Power BI,Coursera,Data Science,Microsoft,Course,Beginner,1 - 3 Months,"Dashboard, Power BI, Data Storytelling, Interactive Data Visualization, Data Visualization Software, Business Intelligence, Advanced Analytics, Microsoft Power Platform, Data Analysis, Web Content Accessibility Guidelines, Time Series Analysis and Forecasting",4.1,9,Curated,
579,Data mining of Clinical Databases - CDSS 1,Coursera,Data Science,University of Glasgow,Course,Intermediate,1 - 4 Weeks,"Clinical Data Management, Data Mining, Medical Records, Descriptive Analytics, Database Design, Electronic Medical Record, Health Care, Data Analysis, Patient Flow, Predictive Analytics, Data Integration, Predictive Modeling, SQL, Interoperability, Statistical Modeling, Machine Learning",4.5,19,Curated,
580,Quality Improvement and Management,Coursera,Business,Board Infinity,Course,Beginner,1 - 4 Weeks,"Quality Management, Statistical Process Controls, Quality Management Systems, ISO 9000 Series, Product Quality (QA/QC), Quality Improvement, Service Improvement, Quality Assurance, Quality Control, Continuous Quality Improvement (CQI), Continuous Improvement Process, User Feedback, Customer Service, Process Improvement, Customer Insights, Key Performance Indicators (KPIs), Data-Driven Decision-Making",4.2,142,Curated,
581,Enterprise and Infrastructure Security,Coursera,Computer Science,New York University,Course,Intermediate,1 - 4 Weeks,"Cyber Attacks, Infrastructure Security, Cyber Security Strategy, Mobile Security, Enterprise Security, Cyber Risk, Cybersecurity, IT Security Architecture, Cloud Security, NIST 800-53, Cyber Threat Intelligence, Hybrid Cloud Computing, Cloud Computing Architecture, Payment Card Industry (PCI) Data Security Standards, Security Controls, Risk Management Framework, Blockchain, Internet Of Things, Data Integrity",4.5,1400,Curated,
582,"IBM Deep Learning with PyTorch, Keras and Tensorflow",Coursera,Information Technology,IBM,Professional Certificate,Intermediate,3 - 6 Months,"PyTorch (Machine Learning Library), Keras (Neural Network Library), Unsupervised Learning, Reinforcement Learning, Deep Learning, Data Manipulation, Tensorflow, Verification And Validation, Generative AI, Artificial Neural Networks, Data Processing, Predictive Modeling, Applied Machine Learning, Statistical Methods, Artificial Intelligence and Machine Learning (AI/ML), Data Import/Export, Artificial Intelligence, Machine Learning, Scientific Visualization, Computer Vision",4.5,3600,Curated,
583,Blockchain in Financial Services: Strategic Action Plan,Coursera,Computer Science,INSEAD,Course,Intermediate,1 - 3 Months,"Blockchain, Plan Execution, Business Strategies, Business Strategy, Strategic Decision-Making, Feasibility Studies, Work Breakdown Structure, Project Implementation, Market Opportunities, Project Design, Project Scoping, Solution Design, Proposal Development, Financial Services, Brainstorming, Business Modeling, Competitive Analysis, Market Analysis, Value Propositions, Market Research",4.3,1100,Curated,
584,Developing AI Applications with Python and Flask,Coursera,Computer Science,IBM,Course,Intermediate,1 - 4 Weeks,"Unit Testing, Application Deployment, Flask (Web Framework), Application Development, Python Programming, Web Applications, Restful API, Application Programming Interface (API), Natural Language Processing, Artificial Intelligence, IBM Cloud, Programming Principles, Style Guides",4.4,985,Curated,
585,GoHighLevel for Beginners: Voice AI Automated Appointments,Coursera,Data Science,Coursera Project Network,Guided Project,Beginner,Less Than 2 Hours,"Outbound Calls, Workflow Management, Business Process Automation, Customer Service, Customer Relationship Management (CRM) Software, Setting Appointments, Automation, Artificial Intelligence, Systems Integration, System Configuration",4.5,2400,Curated,
586,"Responsive Website Basics: Code with HTML, CSS, and JavaScript",Coursera,Computer Science,University of London,Course,Mixed,1 - 3 Months,"jQuery, HTML and CSS, Hypertext Markup Language (HTML), Responsive Web Design, Bootstrap (Front-End Framework), Web Design, Web Development, Javascript, Cascading Style Sheets (CSS), Scripting, Scripting Languages, Programming Principles",4.1,31,Curated,
587,Getting Started with Front-End and Web Development,Coursera,Computer Science,IBM,Course,Beginner,1 - 3 Months,"Application Development, User Interface and User Experience (UI/UX) Design, Web Design and Development, Front-End Web Development, WordPress, Web Applications, Web Development, Full-Stack Web Development, Web Servers, Web Development Tools, Back-End Web Development, Content Management Systems",4.8,819,Curated,
588,Inferential Statistics,Coursera,Information Technology,University of Amsterdam,Course,Mixed,1 - 3 Months,"Statistical Hypothesis Testing, Statistical Inference, Statistical Software, Statistical Analysis, Statistical Methods, Quantitative Research, Sampling (Statistics), Probability & Statistics, Regression Analysis, Probability Distribution",4.1,142,Curated,
589,Introduction to DevSecOps,Coursera,Computer Science,Johns Hopkins University,Course,Intermediate,1 - 4 Weeks,"DevOps, DevSecOps, CI/CD, GitHub, Continuous Deployment, Continuous Integration, Version Control, Git (Version Control System), Process Improvement, Software Development, Digital Transformation, Business Transformation, Cross-Functional Collaboration, Continuous Improvement Process, Scrum (Software Development), Agile Methodology, Automation, Web Development",4.6,5500,Curated,
590,Desarrollador de Meta de Android,Coursera,Computer Science,Meta,Professional Certificate,Beginner,3 - 6 Months,"React Native, User Research, UI/UX Research, Persona (User Experience), Restful API, Design Research, Android Studio, Version Control, Kotlin, User Experience Design, Android Jetpack, Unix Commands, Android Development, Interaction Design, Git (Version Control System), UI/UX Strategy, GitHub, Algorithms, Jest (JavaScript Testing Framework), Mobile Development",4.6,103,Curated,
