course_id,title,platform,category,level,duration,skills,rating,reviews,url
676,Sequence Models,Coursera,Data Science,Intermediate,1 - 4 Weeks,"Natural Language Processing, Artificial Neural Networks, Tensorflow, Artificial Intelligence and Machine Learning (AI/ML), PyTorch (Machine Learning Library), Deep Learning, Applied Machine Learning, Text Mining, Machine Learning",4.8,31000,
677,Android App Capstone,Coursera,Computer Science,Intermediate,1 - 4 Weeks,"Git (Version Control System), Android Jetpack, Version Control, Android Development, Android Studio, User Interface and User Experience (UI/UX) Design, Mobile Development, User Interface (UI), UI/UX Strategy, Kotlin, User Flows",4.6,318,
678,Combining and Analyzing Complex Data,Coursera,Data Science,Mixed,1 - 4 Weeks,"Statistical Analysis, Data Analysis Software, Data Integration, Data Ethics, Stata, R Programming, Sampling (Statistics), Data Analysis, Statistical Modeling, Statistical Methods, Descriptive Statistics, Regression Analysis",4.5,253,
679,Supply Chain Sourcing,Coursera,Business,Beginner,1 - 4 Weeks,"Strategic Sourcing, Supplier Relationship Management, Procurement, Supplier Management, Purchasing, Supply Management, Vendor Relationship Management, Supply Chain, Supplier Performance Management, Vendor Management, Strategic Decision-Making, Competitive Analysis, Decision Making, Business Risk Management, Cost Benefit Analysis",4.6,143,
680,Create and Lead an Ethical Data-Driven Organization,Coursera,Data Science,Beginner,1 - 3 Months,"Governance, Data Ethics, Business Ethics, Strategic Leadership, Business Leadership, Organizational Leadership, Governance Risk Management and Compliance, Ethical Standards And Conduct, Policy Development, Human Resource Policies, Culture Transformation, Stakeholder Engagement, Data Governance, Policy Analysis, Change Management",3.9,36,
681,Desarrollador front-end de Meta,Coursera,Computer Science,Beginner,3 - 6 Months,"User Research, UI/UX Research, Persona (User Experience), Jest (JavaScript Testing Framework), Responsive Web Design, Design Research, Bootstrap (Front-End Framework), Version Control, User Experience Design, Unix Commands, Front-End Web Development, Usability, Web Design, React.js, Javascript, Interaction Design, HTML and CSS, Algorithms, Mobile Development, Pseudocode",4.5,709,
682,Designing an SAP Solution,Coursera,Business,Beginner,1 - 3 Months,"Technical Design, User Feedback, Project Design, Technical Consulting, Solution Design, Solution Architecture, SAP Applications, Technical Communication, Requirements Analysis, Business Analysis, System Implementation, Product Roadmaps, Business Requirements, Gap Analysis, Customer Engagement",4.8,75,
684,Share Data Through the Art of Visualization,Coursera,Data Science,Beginner,1 - 4 Weeks,"Data Storytelling, Data Visualization, Data Presentation, Interactive Data Visualization, Tableau Software, Presentations, Data Visualization Software, Dashboard, Web Content Accessibility Guidelines, Design Elements And Principles",4.6,9400,
685,Entrepreneurial Finance: Strategy and Innovation,Coursera,Business,Intermediate,3 - 6 Months,"Financial Modeling, Blockchain, FinTech, Entrepreneurial Finance, Financial Market, Business Valuation, Risk Management, Excel Formulas, Market Data, Emerging Technologies, Cryptography, Risk Analysis, Fundraising and Crowdsourcing, Financial Analysis, Due Diligence, Probability Distribution, Investments, Private Equity, Financial Regulation, Financial Data",4.4,715,
686,Financial Accounting: Foundations,Coursera,Business,Beginner,1 - 3 Months,"Revenue Recognition, Financial Statements, Accrual Accounting, Financial Accounting, Accounting Records, Income Statement, Accounting, Financial Reporting, Balance Sheet, Generally Accepted Accounting Principles (GAAP), Accounts Receivable, Inventory Accounting, Cash Flows",4.5,42,
687,Driving Operational Performance,Coursera,Business,Intermediate,1 - 4 Weeks,"Process Analysis, Operational Performance Management, Capacity Planning, Operational Analysis, Key Performance Indicators (KPIs), Operations Management, Operational Efficiency, Business Operations, Business Metrics, Process Improvement and Optimization, Process Management, Performance Analysis, Business Process Management, Return On Investment, Capacity Management, Customer Analysis, Customer Retention, Resource Utilization, Supply Chain, Resource Allocation",4.5,153,
688,Mathematics for Machine Learning: PCA,Coursera,Data Science,Intermediate,1 - 4 Weeks,"Dimensionality Reduction, NumPy, Probability & Statistics, Jupyter, Statistics, Geometry, Linear Algebra, Data Transformation, Python Programming, Advanced Mathematics, Machine Learning, Machine Learning Algorithms, Calculus",4.7,122,
689,Advanced Deep Learning Techniques for Computer Vision,Coursera,Data Science,Beginner,1 - 4 Weeks,"Anomaly Detection, Image Analysis, Computer Vision, Matlab, Deep Learning, Applied Machine Learning, Application Deployment, PyTorch (Machine Learning Library), Artificial Intelligence and Machine Learning (AI/ML), Data Synthesis, Data Manipulation",3.6,33,
690,Getting started with ImageJ,Coursera,Data Science,Beginner,Less Than 2 Hours,"Image Analysis, Software Installation, Data Analysis, Data Visualization Software, Scientific Visualization, Histogram, User Interface (UI), UI Components",4.6,48,
691,Generative AI for Mobile App Developers,Coursera,Computer Science,Advanced,1 - 3 Months,"ChatGPT, Generative AI, Mobile Development, OpenAI, CI/CD, Software Development, Apple iOS, Software Development Life Cycle, DevSecOps, Data Ethics, Application Development, Natural Language Processing, Cloud Development, Prototyping, Marketing Analytics, Data-Driven Decision-Making, Artificial Intelligence, IBM Cloud, Software Development Tools, Image Analysis",4.7,4500,
692,Communication Strategies for a Virtual Age,Coursera,Business,Beginner,1 - 4 Weeks,"Meeting Facilitation, Presentations, Persuasive Communication, Communication, Influencing, Verbal Communication Skills, Collaboration, Team Building, Interpersonal Communications, Business Communication, Virtual Teams, Communication Strategies, Public Speaking, Professional Development, Non-Verbal Communication, Strategic Communication, Rapport Building, Constructive Feedback, Empathy, Active Listening",4.8,1700,
693,Ethical and Regulatory Implications of Generative AI,Coursera,Computer Science,Intermediate,1 - 4 Weeks,"Compliance Management, Data Ethics, Generative AI, Law, Regulation, and Compliance, Regulatory Requirements, Governance, Regulatory Affairs, Artificial Intelligence, Business Ethics, Ethical Standards And Conduct, Business Risk Management",4.7,666,
694,Introduction to Data Science and scikit-learn in Python,Coursera,Data Science,Beginner,1 - 4 Weeks,"Feature Engineering, Exploratory Data Analysis, Pandas (Python Package), Scikit Learn (Machine Learning Library), Data Manipulation, NumPy, Data Analysis, Python Programming, Regression Analysis, Predictive Modeling, Machine Learning, Classification And Regression Tree (CART), Artificial Intelligence and Machine Learning (AI/ML), Statistical Methods, Programming Principles, Data Structures",4.4,2000,
695,Software Design as an Element of the Software Development Lifecycle,Coursera,Computer Science,Mixed,1 - 3 Months,"Software Design, Software Development Life Cycle, Application Security, Technical Design, Security Engineering, Software Architecture, Software Development Methodologies, Conceptual Design, Waterfall Methodology, Requirements Analysis, Agile Methodology",4.5,162,
696,Web and Mobile Testing with Selenium,Coursera,Computer Science,Intermediate,1 - 4 Weeks,"Open Web Application Security Project (OWASP), Selenium (Software), Software Testing, Security Testing, Test Automation, Performance Testing, Functional Testing, Mobile Development Tools, Test Execution Engine, Test Planning, Application Security, Mobile Development, Performance Tuning, Browser Compatibility, Application Performance Management, Vulnerability Scanning, Continuous Deployment",4.9,1500,
697,Business Strategy in Practice (Project-centered Course),Coursera,Business,Mixed,1 - 3 Months,"Generative AI, Data Ethics, Marketing Operations, Marketing Planning, Marketing, Innovation, Strategic Marketing, MarTech, Marketing Analytics, Marketing Strategies, Content Creation, Personalized Service, Business Ethics",4.6,174,
698,CUDA at Scale for the Enterprise,Coursera,Computer Science,Intermediate,1 - 3 Months,"Image Analysis, Event-Driven Programming, Scalability, C and C++, Distributed Computing, Computer Vision, System Programming, Software Development, Performance Tuning, Data Structures, Computer Programming, Algorithms",4.7,1600,
699,Making Data Science Work for Clinical Reporting,Coursera,Data Science,Intermediate,1 - 3 Months,"Clinical Data Management, Statistical Reporting, Data Sharing, Version Control, Clinical Trials, Data Quality, GitLab, Quality Assurance, Risk Management, DevOps, R Programming, Technical Documentation, Agile Methodology",4.3,14,
700,Introduction to CSS3,Coursera,Computer Science,Mixed,1 - 4 Weeks,"Cascading Style Sheets (CSS), HTML and CSS, Responsive Web Design, Bootstrap (Front-End Framework), Web Design, Front-End Web Development",4.2,9,
701,Unreal Engine Fundamentals,Coursera,Computer Science,Beginner,1 - 3 Months,"Virtual Environment, Version Control, Software Configuration Management, Augmented and Virtual Reality (AR/VR), 3D Modeling, Visualization (Computer Graphics), Multimedia, Computer Graphics, User Interface (UI), Data Import/Export, Software Installation",4.8,37,
702,Optimizing Diversity on Teams,Coursera,Business,Beginner,1 - 4 Weeks,"Supply Chain Planning, Demand Planning, Customer Demand Planning, Supply Chain Management, Capacity Planning, Resource Planning, Inventory and Warehousing, Forecasting, Performance Measurement, Microsoft Excel, Data-Driven Decision-Making, Statistical Methods, Key Performance Indicators (KPIs), Communication",4.8,1100,
703,Next-Generation AI Assistant: Claude by Anthropic,Coursera,Information Technology,Beginner,1 - 4 Weeks,"Marketing Materials, Copywriting, ChatGPT, Generative AI, Marketing Design, Advertising Campaigns, Product Promotion, Promotional Strategies, Content Creation, New Product Development, Persuasive Communication, Product Marketing, Artificial Intelligence, Natural Language Processing, Digital Marketing",4.4,16,
704,Importing Data in the Tidyverse,Coursera,Information Technology,Beginner,1 - 3 Months,"Data Import/Export, Web Scraping, Tidyverse (R Package), Data Integration, Data Transformation, Relational Databases, Google Sheets, Unstructured Data, R Programming, Extensible Markup Language (XML), Spreadsheet Software, Databases, SQL, Application Programming Interface (API)",4.4,71,
705,Generative AI's Applications in Marketing Analytics,Coursera,Data Science,Beginner,1 - 4 Weeks,"Data Ethics, Generative AI, Marketing Analytics, Marketing Effectiveness, Feature Engineering, Law, Regulation, and Compliance, Personally Identifiable Information, Predictive Analytics, Customer Analysis, Data-Driven Decision-Making, Emerging Technologies, Personalized Service, Data Cleansing",4.8,14,
706,Getting Started with SAS Programming,Coursera,Information Technology,Beginner,1 - 3 Months,"SAS (Software), Data Import/Export, Data Validation, Data Access, Data Manipulation, Statistical Programming, Data Cleansing, Exploratory Data Analysis, Data Analysis, SQL, Data Presentation, Microsoft Excel, Descriptive Statistics",4.9,19,
707,Scikit-Learn to Solve Regression Machine Learning Problems,Coursera,Data Science,Beginner,Less Than 2 Hours,"Scikit Learn (Machine Learning Library), Predictive Modeling, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Python Programming, Machine Learning, Random Forest Algorithm",4.7,85,
